,online_order,book_table,rating,votes,rest_type,cuisines,cost,location
26432,No,No,4.0,128,Dessert Parlor,Ice Cream,200.0,Koramangala 4th Block
26433,No,No,3.7,29,Casual Dining,North Indian,600.0,Koramangala 4th Block
26434,No,No,3.6,54,Quick Bites,North Indian,400.0,Koramangala 4th Block
26435,No,No,3.6,39,Casual Dining,Seafood,600.0,Koramangala 4th Block
26436,No,No,3.7,0,Cafe,Cafe,500.0,Koramangala 4th Block
26437,No,No,3.2,4,Casual Dining,North Indian,700.0,Koramangala 4th Block
26438,No,No,3.4,7,Delivery,Kebab,300.0,Koramangala 4th Block
26439,No,No,3.5,11,Takeaway,Desserts,300.0,Koramangala 4th Block
26440,No,No,3.7,126,Delivery,Chinese,500.0,Koramangala 4th Block
26441,No,No,3.8,14,Quick Bites,Chinese,350.0,Koramangala 4th Block
26442,No,No,3.1,53,Casual Dining,North Indian,600.0,Koramangala 4th Block
26443,No,No,3.9,64,Quick Bites,Continental,550.0,Koramangala 4th Block
26444,No,No,3.1,12,Quick Bites,Chinese,200.0,Koramangala 4th Block
26445,No,No,3.6,61,Cafe,Cafe,500.0,Koramangala 4th Block
26446,No,No,3.6,22,Cafe,Cafe,500.0,Koramangala 4th Block
26447,No,No,2.9,16,Quick Bites,Pizza,500.0,Koramangala 4th Block
26448,No,No,3.6,38,Quick Bites,North Indian,250.0,Koramangala 4th Block
26449,No,No,3.4,5,Bakery,Bakery,300.0,Koramangala 4th Block
26450,No,No,4.0,40,Dessert Parlor,Desserts,300.0,Koramangala 4th Block
26451,No,No,3.6,30,Quick Bites,Italian,350.0,Koramangala 4th Block
26452,No,No,3.1,14,Quick Bites,Juices,200.0,Koramangala 4th Block
26453,No,No,3.6,10,Takeaway,Desserts,350.0,Koramangala 4th Block
26454,No,No,3.3,6,Quick Bites,North Indian,350.0,Koramangala 4th Block
26455,No,No,3.7,0,Takeaway,North Indian,300.0,Koramangala 4th Block
26456,No,No,3.3,6,Quick Bites,Biryani,300.0,Koramangala 4th Block
26457,No,No,3.7,0,Delivery,Bakery,250.0,Koramangala 4th Block
26458,No,No,3.3,4,Quick Bites,South Indian,300.0,Koramangala 4th Block
26459,No,No,3.7,0,Quick Bites,Fast Food,200.0,Koramangala 4th Block
26460,No,No,3.7,0,Takeaway,Biryani,500.0,Koramangala 4th Block
26461,No,No,3.7,21,Quick Bites,American,250.0,Koramangala 4th Block
26462,No,No,3.7,0,Quick Bites,Juices,250.0,Koramangala 4th Block
26463,No,No,3.5,9,Delivery,Biryani,400.0,Koramangala 4th Block
26464,No,No,3.8,35,Takeaway,Fast Food,200.0,Koramangala 4th Block
26465,No,No,3.2,4,Quick Bites,North Indian,300.0,Koramangala 4th Block
26466,No,No,3.5,16,Quick Bites,North Indian,400.0,Koramangala 4th Block
26467,No,No,3.6,51,Takeaway,North Indian,500.0,Koramangala 4th Block
26468,No,No,3.8,38,Dessert Parlor,Ice Cream,400.0,Koramangala 4th Block
26469,No,No,3.7,0,Delivery,North Indian,200.0,Koramangala 4th Block
26470,No,No,3.6,34,Quick Bites,Italian,650.0,Koramangala 4th Block
26471,No,No,2.9,12,Cafe,Cafe,500.0,Koramangala 4th Block
26472,No,No,3.0,8,Quick Bites,Juices,150.0,Koramangala 4th Block
26473,No,No,3.6,11,Delivery,Salad,550.0,Koramangala 4th Block
26474,No,No,3.4,36,Takeaway,North Indian,250.0,Koramangala 4th Block
26475,No,No,4.0,157,Dessert Parlor,Desserts,300.0,Koramangala 4th Block
26476,No,No,3.3,8,Quick Bites,Biryani,100.0,Koramangala 4th Block
26477,No,No,3.7,0,Quick Bites,Fast Food,150.0,Koramangala 4th Block
26478,No,No,3.2,4,Takeaway,Fast Food,150.0,Koramangala 4th Block
26479,No,No,3.1,6,Delivery,North Indian,400.0,Koramangala 4th Block
26480,No,No,3.7,0,Quick Bites,Biryani,150.0,Koramangala 4th Block
26481,No,No,3.5,10,Delivery,North Indian,600.0,Koramangala 4th Block
26482,No,No,3.4,5,Quick Bites,North Indian,250.0,Koramangala 4th Block
26483,No,No,3.7,0,Bakery,Bakery,350.0,Koramangala 4th Block
26484,No,No,3.7,0,Quick Bites,Biryani,300.0,Koramangala 4th Block
26485,No,No,3.7,0,Bakery,Bakery,200.0,Koramangala 4th Block
26486,No,No,3.7,0,Quick Bites,Fast Food,150.0,Koramangala 4th Block
26487,No,No,3.7,0,Quick Bites,Kerala,400.0,Koramangala 4th Block
26488,No,No,3.7,0,Quick Bites,North Indian,400.0,Koramangala 4th Block
26489,No,No,3.7,0,Takeaway,Arabian,300.0,Koramangala 4th Block
26490,No,No,3.7,0,Casual Dining,Andhra,700.0,Koramangala 4th Block
26491,No,No,3.0,34,Quick Bites,Chinese,500.0,Koramangala 4th Block
26492,No,No,3.5,21,Quick Bites,Biryani,200.0,Koramangala 4th Block
26493,No,No,3.4,7,Quick Bites,South Indian,500.0,Koramangala 4th Block
26494,No,No,3.7,0,Quick Bites,South Indian,200.0,Koramangala 4th Block
26495,No,No,3.2,4,Delivery,North Indian,500.0,Koramangala 4th Block
26496,No,No,3.7,0,Quick Bites,South Indian,250.0,Koramangala 4th Block
26497,No,No,3.6,26,Quick Bites,Biryani,150.0,Koramangala 4th Block
26498,No,No,3.2,5,Quick Bites,South Indian,450.0,Koramangala 4th Block
26499,No,No,3.1,6,Quick Bites,North Indian,400.0,Koramangala 4th Block
26500,No,No,3.6,19,Bakery,Bakery,300.0,Koramangala 4th Block
26501,No,No,3.6,20,Delivery,North Indian,200.0,Koramangala 4th Block
26502,No,No,3.3,4,Takeaway,Bakery,600.0,Koramangala 4th Block
26503,No,No,3.3,5,Delivery,Continental,500.0,Koramangala 4th Block
26505,No,No,3.7,0,Quick Bites,Fast Food,400.0,Koramangala 4th Block
26506,No,No,3.7,0,Casual Dining,North Indian,1500.0,Koramangala 4th Block
26507,No,No,3.7,0,Quick Bites,South Indian,350.0,Koramangala 4th Block
26508,No,No,3.4,7,Quick Bites,North Indian,400.0,Koramangala 4th Block
26509,No,No,3.7,0,Delivery,North Indian,300.0,Koramangala 4th Block
26510,No,No,3.5,12,Quick Bites,Awadhi,200.0,Koramangala 4th Block
26511,No,No,3.7,0,Delivery,North Indian,250.0,Koramangala 4th Block
26512,No,No,3.2,7,Quick Bites,Biryani,200.0,Koramangala 4th Block
26513,No,No,3.2,4,Quick Bites,Fast Food,300.0,Koramangala 4th Block
26514,No,No,3.7,0,Delivery,North Indian,500.0,Koramangala 4th Block
26515,No,No,3.7,0,Quick Bites,North Indian,300.0,Koramangala 4th Block
26516,No,No,3.7,0,Delivery,South Indian,300.0,Koramangala 4th Block
26517,No,No,3.7,0,Quick Bites,North Indian,300.0,Koramangala 4th Block
26518,No,No,3.7,0,Takeaway,Hyderabadi,400.0,Koramangala 4th Block
26519,No,No,3.4,9,Takeaway,Seafood,800.0,Koramangala 4th Block
26520,No,No,3.7,0,Takeaway,Pizza,500.0,Koramangala 4th Block
26521,No,No,3.7,0,Quick Bites,North Indian,600.0,Koramangala 4th Block
26522,No,No,3.7,0,Delivery,Healthy Food,500.0,Koramangala 4th Block
26523,No,No,3.7,0,Delivery,Mexican,600.0,Koramangala 4th Block
26524,No,No,3.7,0,Takeaway,Fast Food,450.0,Koramangala 4th Block
26525,No,No,3.5,15,Dessert Parlor,Desserts,400.0,Koramangala 4th Block
26526,No,No,3.7,0,Quick Bites,Bengali,600.0,Koramangala 4th Block
26527,No,No,3.2,5,Delivery,North Indian,400.0,Koramangala 4th Block
26528,No,No,3.5,8,Casual Dining,North Indian,700.0,Koramangala 4th Block
26529,No,No,3.2,8,Takeaway,Biryani,150.0,Koramangala 4th Block
26530,No,No,3.7,0,Takeaway,Healthy Food,400.0,Koramangala 4th Block
26531,No,No,3.5,6,Quick Bites,Chinese,250.0,Koramangala 4th Block
26532,No,No,3.7,0,Bakery,Bakery,300.0,Koramangala 4th Block
26533,No,No,3.7,0,Delivery,Bakery,300.0,Koramangala 4th Block
26534,No,No,3.5,7,Food Court,Fast Food,300.0,Koramangala 4th Block
26535,No,No,4.0,65,Quick Bites,Chinese,350.0,Koramangala 4th Block
26536,No,No,3.4,9,Delivery,Biryani,400.0,Koramangala 4th Block
26537,No,No,3.4,39,Casual Dining,Kerala,700.0,Koramangala 4th Block
26538,No,No,3.7,0,Quick Bites,North Indian,300.0,Koramangala 4th Block
26539,No,No,3.7,0,Quick Bites,North Indian,400.0,Koramangala 4th Block
26540,No,No,3.3,7,Quick Bites,Chinese,250.0,Koramangala 4th Block
26541,No,No,3.4,6,Quick Bites,Fast Food,250.0,Koramangala 4th Block
26542,No,No,3.7,0,Quick Bites,North Indian,300.0,Koramangala 4th Block
26543,No,No,2.7,61,Quick Bites,Arabian,500.0,Koramangala 4th Block
26544,No,No,3.4,21,Quick Bites,Kerala,350.0,Koramangala 4th Block
26545,No,No,3.7,0,Quick Bites,North Indian,400.0,Koramangala 4th Block
26546,No,No,3.3,5,Quick Bites,Street Food,200.0,Koramangala 4th Block
26547,No,No,3.7,0,Quick Bites,North Indian,200.0,Koramangala 4th Block
26548,No,No,3.7,0,Takeaway,North Indian,450.0,Koramangala 4th Block
26549,No,No,3.7,0,Bakery,Bakery,450.0,Koramangala 4th Block
26550,No,No,3.7,0,Bakery,Bakery,600.0,Koramangala 4th Block
26551,No,No,3.7,0,Dessert Parlor,Desserts,150.0,Koramangala 4th Block
26552,No,No,3.7,0,Dessert Parlor,Desserts,150.0,Koramangala 4th Block
26553,No,No,3.7,0,Quick Bites,North Indian,300.0,Koramangala 4th Block
26554,No,No,3.7,0,Quick Bites,North Indian,200.0,Koramangala 4th Block
26555,No,No,3.7,0,Takeaway,North Indian,500.0,Koramangala 4th Block
26556,No,No,3.7,0,Quick Bites,South Indian,400.0,Koramangala 4th Block
26557,No,No,3.7,0,Casual Dining,North Indian,500.0,Koramangala 4th Block
26558,No,No,3.7,0,Quick Bites,Andhra,600.0,Koramangala 4th Block
26559,No,No,3.7,0,Delivery,Continental,400.0,Koramangala 4th Block
26560,No,No,3.7,0,Quick Bites,Fast Food,300.0,Koramangala 4th Block
26561,No,No,3.7,0,Delivery,Bakery,200.0,Koramangala 4th Block
26562,No,No,3.7,0,Takeaway,Bakery,600.0,Koramangala 4th Block
26563,No,No,3.7,0,Takeaway,North Indian,300.0,Koramangala 4th Block
26564,No,No,3.7,0,Delivery,Fast Food,450.0,Koramangala 4th Block
26565,No,No,3.7,0,Takeaway,North Eastern,450.0,Koramangala 4th Block
26566,No,No,3.7,0,Quick Bites,South Indian,300.0,Koramangala 4th Block
26567,No,No,3.7,0,Quick Bites,Beverages,200.0,Koramangala 4th Block
26568,No,No,3.7,0,Delivery,North Indian,450.0,Koramangala 4th Block
26569,No,No,3.7,0,Quick Bites,Seafood,400.0,Koramangala 4th Block
26570,No,No,3.7,0,Quick Bites,Chinese,250.0,Koramangala 4th Block
26571,No,No,3.7,0,Beverage Shop,Beverages,100.0,Koramangala 4th Block
26572,No,No,3.7,0,Quick Bites,Fast Food,200.0,Koramangala 4th Block
26573,No,No,3.7,0,Quick Bites,Continental,400.0,Koramangala 4th Block
26574,No,No,3.7,0,Quick Bites,Fast Food,200.0,Koramangala 4th Block
26575,No,No,3.7,0,Quick Bites,South Indian,300.0,Koramangala 4th Block
26576,No,No,3.7,0,Quick Bites,North Indian,200.0,Koramangala 4th Block
26577,No,No,3.7,0,Quick Bites,Momos,300.0,Koramangala 4th Block
26578,No,No,3.7,0,Quick Bites,North Indian,300.0,Koramangala 4th Block
26579,No,No,3.7,0,Quick Bites,Rolls,200.0,Koramangala 4th Block
26580,No,No,3.7,0,Casual Dining,South Indian,400.0,Koramangala 4th Block
26581,No,No,3.7,0,Delivery,North Indian,400.0,Koramangala 4th Block
26582,No,No,3.7,0,Cafe,Cafe,400.0,Koramangala 4th Block
26583,No,No,3.7,0,Beverage Shop,Beverages,200.0,Koramangala 4th Block
26584,No,No,3.7,0,Takeaway,Sandwich,150.0,Koramangala 4th Block
26585,No,No,3.8,30,Quick Bites,Chinese,300.0,Koramangala 4th Block
26586,No,No,2.8,26,Quick Bites,North Indian,400.0,Koramangala 4th Block
26587,No,No,3.1,18,Quick Bites,North Indian,250.0,Koramangala 4th Block
26588,No,No,2.9,23,Takeaway,Healthy Food,300.0,Koramangala 4th Block
26589,Yes,No,3.4,257,Quick Bites,Biryani,250.0,Koramangala 4th Block
26590,Yes,Yes,4.0,344,Casual Dining,Continental,900.0,Koramangala 4th Block
26591,Yes,No,3.7,0,Quick Bites,Fast Food,300.0,Koramangala 4th Block
26592,No,No,3.7,0,Quick Bites,Kerala,300.0,Koramangala 4th Block
26593,Yes,No,3.4,19,Quick Bites,Kerala,200.0,Koramangala 4th Block
26594,Yes,No,2.8,94,Quick Bites,North Indian,300.0,Koramangala 4th Block
26595,Yes,No,4.0,87,Beverage Shop,Beverages,200.0,Koramangala 4th Block
26596,Yes,No,3.7,24,Quick Bites,Biryani,250.0,Koramangala 4th Block
26597,Yes,No,3.7,74,Delivery,Pizza,600.0,Koramangala 4th Block
26598,No,No,3.7,0,Takeaway,Chinese,250.0,Koramangala 4th Block
26599,Yes,No,3.8,72,Delivery,Continental,250.0,Koramangala 4th Block
26600,Yes,No,4.0,152,Beverage Shop,Beverages,350.0,Koramangala 4th Block
26601,No,No,4.0,138,Casual Dining,North Indian,800.0,Koramangala 4th Block
26602,Yes,No,3.8,50,Quick Bites,Fast Food,250.0,Koramangala 4th Block
26603,No,No,3.2,4,Takeaway,Bakery,500.0,Koramangala 4th Block
26604,Yes,No,3.2,13,Quick Bites,Biryani,300.0,Koramangala 4th Block
26605,Yes,No,3.7,0,Quick Bites,Chinese,400.0,Koramangala 4th Block
26606,Yes,Yes,4.0,126,Casual Dining,North Indian,900.0,Koramangala 4th Block
26607,No,No,3.7,0,Kiosk,Rolls,150.0,Koramangala 4th Block
26608,Yes,No,3.6,10,Quick Bites,Sandwich,100.0,Koramangala 4th Block
26609,Yes,No,3.7,0,Takeaway,North Indian,450.0,Koramangala 4th Block
26610,No,No,3.3,7,Beverage Shop,Beverages,100.0,Koramangala 4th Block
26611,Yes,No,3.1,28,Beverage Shop,Beverages,250.0,Koramangala 4th Block
26612,Yes,No,3.7,0,Quick Bites,Biryani,300.0,Koramangala 4th Block
26613,Yes,No,3.0,39,Quick Bites,North Indian,400.0,Koramangala 4th Block
26614,Yes,No,3.4,8,Quick Bites,Fast Food,150.0,Koramangala 4th Block
26615,Yes,No,3.5,17,Quick Bites,North Indian,300.0,Koramangala 4th Block
26616,Yes,No,3.7,15,Cafe,Cafe,500.0,Koramangala 4th Block
26617,Yes,No,3.9,44,Quick Bites,Tibetan,500.0,Koramangala 4th Block
26618,Yes,No,3.3,4,Quick Bites,Chinese,300.0,Koramangala 4th Block
26619,Yes,No,3.9,48,Quick Bites,Fast Food,400.0,Koramangala 4th Block
26620,Yes,No,2.5,109,Casual Dining,North Indian,800.0,Koramangala 4th Block
26621,Yes,No,3.7,0,Quick Bites,Fast Food,150.0,Koramangala 4th Block
26622,Yes,No,3.7,0,Delivery,Rolls,300.0,Koramangala 4th Block
26624,No,No,3.7,0,Delivery,Chinese,200.0,Koramangala 4th Block
26625,Yes,No,3.9,145,Delivery,North Indian,500.0,Koramangala 4th Block
26626,Yes,No,3.8,172,Casual Dining,North Indian,550.0,Koramangala 4th Block
26627,Yes,No,3.1,6,Bakery,Bakery,200.0,Koramangala 4th Block
26628,Yes,Yes,4.0,281,Casual Dining,European,1500.0,Koramangala 4th Block
26629,Yes,No,3.0,46,Quick Bites,Fast Food,200.0,Koramangala 4th Block
26630,Yes,No,3.1,11,Casual Dining,North Indian,500.0,Koramangala 4th Block
26631,Yes,No,4.2,414,Cafe,Cafe,700.0,Koramangala 4th Block
26632,Yes,No,3.7,0,Quick Bites,Asian,400.0,Koramangala 4th Block
26633,Yes,No,3.7,0,Quick Bites,South Indian,300.0,Koramangala 4th Block
26634,Yes,No,3.2,9,Takeaway,Biryani,300.0,Koramangala 4th Block
26635,Yes,No,3.6,22,Casual Dining,Andhra,600.0,Koramangala 4th Block
26636,Yes,No,3.7,0,Quick Bites,North Indian,350.0,Koramangala 4th Block
26637,Yes,No,3.7,0,Beverage Shop,Beverages,250.0,Koramangala 4th Block
26638,Yes,No,3.1,6,Quick Bites,South Indian,250.0,Koramangala 4th Block
26639,Yes,No,3.6,23,Quick Bites,Fast Food,300.0,Koramangala 4th Block
26640,Yes,No,3.7,0,Dessert Parlor,Desserts,300.0,Koramangala 4th Block
26641,Yes,No,3.4,10,Delivery,Biryani,400.0,Koramangala 4th Block
26642,Yes,No,3.7,0,Delivery,North Indian,500.0,Koramangala 4th Block
26643,Yes,No,3.5,9,Quick Bites,South Indian,300.0,Koramangala 4th Block
26644,Yes,No,3.6,12,Takeaway,North Indian,500.0,Koramangala 4th Block
26645,Yes,No,3.6,24,Takeaway,Biryani,400.0,Koramangala 4th Block
26646,Yes,No,2.6,16,Takeaway,Fast Food,400.0,Koramangala 4th Block
26647,Yes,No,3.7,0,Cafe,Cafe,500.0,Koramangala 4th Block
26648,Yes,No,3.5,17,Takeaway,North Indian,300.0,Koramangala 4th Block
26649,Yes,No,3.2,6,Delivery,Chinese,300.0,Koramangala 4th Block
26650,Yes,No,2.9,7,Cafe,Cafe,400.0,Koramangala 4th Block
26651,Yes,No,3.7,0,Delivery,Rolls,350.0,Koramangala 4th Block
26652,Yes,No,3.7,0,Takeaway,American,300.0,Koramangala 4th Block
26653,Yes,No,3.7,0,Takeaway,Burger,300.0,Koramangala 4th Block
26654,Yes,No,4.3,169,Dessert Parlor,Desserts,450.0,Koramangala 4th Block
26655,No,No,3.7,0,Dessert Parlor,Desserts,100.0,Koramangala 4th Block
26656,No,No,3.7,13,Dessert Parlor,Desserts,400.0,Koramangala 4th Block
26657,No,No,3.7,0,Sweet Shop,Mithai,500.0,Koramangala 4th Block
26658,No,No,3.8,18,Takeaway,Desserts,850.0,Koramangala 4th Block
26659,Yes,No,3.7,0,Delivery,Desserts,250.0,Koramangala 4th Block
26660,Yes,No,3.7,0,Dessert Parlor,Desserts,300.0,Koramangala 4th Block
26661,Yes,No,3.7,52,Cafe,Cafe,450.0,Koramangala 4th Block
26662,Yes,Yes,4.3,552,Microbrewery,Continental,2000.0,Koramangala 4th Block
26663,No,No,4.7,262,Dessert Parlor,Desserts,350.0,Koramangala 4th Block
26664,Yes,Yes,4.2,2620,Casual Dining,Chettinad,1300.0,Koramangala 4th Block
26665,No,No,4.2,1531,Quick Bites,North Indian,600.0,Koramangala 4th Block
26666,Yes,No,4.4,361,Cafe,Cafe,500.0,Koramangala 4th Block
26667,No,No,4.4,168,Cafe,Cafe,600.0,Koramangala 4th Block
26668,Yes,Yes,4.1,1850,Cafe,Cafe,600.0,Koramangala 4th Block
26669,Yes,No,4.5,833,Dessert Parlor,Desserts,400.0,Koramangala 4th Block
26670,Yes,No,4.5,2613,Dessert Parlor,Ice Cream,500.0,Koramangala 4th Block
26671,Yes,Yes,4.2,494,Cafe,Cafe,800.0,Koramangala 4th Block
26672,Yes,Yes,4.1,601,Casual Dining,Italian,1100.0,Koramangala 4th Block
26673,Yes,No,4.6,1026,Cafe,Cafe,550.0,Koramangala 4th Block
26674,Yes,Yes,4.0,152,Casual Dining,Continental,1100.0,Koramangala 4th Block
26675,No,No,4.3,450,Dessert Parlor,Ice Cream,400.0,Koramangala 4th Block
26676,Yes,No,4.6,277,Dessert Parlor,Ice Cream,400.0,Koramangala 4th Block
26677,Yes,No,4.2,1077,Sweet Shop,Mithai,400.0,Koramangala 4th Block
26678,Yes,No,4.1,61,Dessert Parlor,Desserts,450.0,Koramangala 4th Block
26679,Yes,No,4.1,314,Takeaway,Healthy Food,650.0,Koramangala 4th Block
26680,Yes,No,4.5,151,Delivery,Healthy Food,500.0,Koramangala 4th Block
26681,Yes,No,4.5,342,Dessert Parlor,Desserts,300.0,Koramangala 4th Block
26682,Yes,No,4.3,1901,Dessert Parlor,Desserts,400.0,Koramangala 4th Block
26683,No,No,4.4,491,Dessert Parlor,Desserts,500.0,Koramangala 4th Block
26684,Yes,Yes,4.2,1702,Cafe,Cafe,650.0,Koramangala 4th Block
26685,No,No,4.5,940,Dessert Parlor,Ice Cream,200.0,Koramangala 4th Block
26686,Yes,No,4.2,195,Dessert Parlor,Ice Cream,400.0,Koramangala 4th Block
26687,Yes,No,4.2,600,Dessert Parlor,Desserts,900.0,Koramangala 4th Block
26688,Yes,No,4.1,241,Beverage Shop,Beverages,400.0,Koramangala 4th Block
26689,Yes,No,4.0,70,Dessert Parlor,Desserts,400.0,Koramangala 4th Block
26690,Yes,No,4.3,67,Dessert Parlor,Turkish,250.0,Koramangala 4th Block
26691,Yes,No,4.8,187,Dessert Parlor,Desserts,400.0,Koramangala 4th Block
26692,Yes,No,4.1,138,Cafe,Cafe,1200.0,Koramangala 4th Block
26693,Yes,No,4.2,340,Dessert Parlor,Desserts,500.0,Koramangala 4th Block
26694,Yes,No,4.2,178,Dessert Parlor,Desserts,350.0,Koramangala 4th Block
26695,Yes,No,3.9,18,Dessert Parlor,Desserts,300.0,Koramangala 4th Block
26696,No,No,3.9,140,Quick Bites,Street Food,200.0,Koramangala 4th Block
26697,No,No,3.5,16,Dessert Parlor,Desserts,300.0,Koramangala 4th Block
26698,No,No,4.1,77,Dessert Parlor,Ice Cream,250.0,Koramangala 4th Block
26699,Yes,No,4.0,231,Dessert Parlor,Ice Cream,500.0,Koramangala 4th Block
26700,Yes,Yes,4.4,102,Cafe,Cafe,700.0,Koramangala 4th Block
26701,Yes,No,3.9,128,Dessert Parlor,Ice Cream,200.0,Koramangala 4th Block
26702,Yes,No,3.7,25,Beverage Shop,Beverages,200.0,Koramangala 4th Block
26703,Yes,No,3.8,123,Bakery,Bakery,400.0,Koramangala 4th Block
26704,Yes,No,4.0,186,Bakery,Bakery,500.0,Koramangala 4th Block
26705,No,No,3.9,34,Sweet Shop,Mithai,150.0,Koramangala 4th Block
26706,Yes,No,3.9,33,Dessert Parlor,Juices,200.0,Koramangala 4th Block
26707,Yes,No,4.2,448,Dessert Parlor,Desserts,300.0,Koramangala 4th Block
26708,No,No,4.1,324,Cafe,Cafe,700.0,Koramangala 4th Block
26709,Yes,No,3.9,79,Dessert Parlor,Ice Cream,800.0,Koramangala 4th Block
26710,Yes,No,4.0,100,Dessert Parlor,Bakery,150.0,Koramangala 4th Block
26711,Yes,No,4.0,152,Beverage Shop,Beverages,350.0,Koramangala 4th Block
26712,Yes,No,4.0,210,Beverage Shop,Beverages,200.0,Koramangala 4th Block
26713,No,No,3.9,43,Beverage Shop,Beverages,200.0,Koramangala 4th Block
26714,No,No,3.8,34,Bakery,Bakery,400.0,Koramangala 4th Block
26715,No,No,3.8,289,Dessert Parlor,Desserts,500.0,Koramangala 4th Block
26716,Yes,No,3.8,75,Sweet Shop,Mithai,200.0,Koramangala 4th Block
26717,Yes,No,3.9,68,Sweet Shop,Mithai,400.0,Koramangala 4th Block
26718,Yes,No,3.5,98,Bakery,Bakery,400.0,Koramangala 4th Block
26719,No,No,3.5,11,Bakery,Bakery,200.0,Koramangala 4th Block
26720,No,No,3.7,73,Sweet Shop,Mithai,250.0,Koramangala 4th Block
26721,Yes,No,4.2,53,Dessert Parlor,Desserts,400.0,Koramangala 4th Block
26722,Yes,No,4.1,37,Dessert Parlor,Desserts,500.0,Koramangala 4th Block
26723,Yes,No,3.6,37,Bakery,Bakery,450.0,Koramangala 4th Block
26724,Yes,No,3.5,16,Beverage Shop,Beverages,300.0,Koramangala 4th Block
26725,No,No,3.8,63,Cafe,Cafe,600.0,Koramangala 4th Block
26726,Yes,No,4.2,703,Dessert Parlor,Bakery,450.0,Koramangala 4th Block
26727,Yes,No,3.1,11,Bakery,Bakery,300.0,Koramangala 4th Block
26728,Yes,No,4.1,511,Dessert Parlor,Desserts,500.0,Koramangala 4th Block
26729,No,No,3.8,62,Bakery,Desserts,150.0,Koramangala 4th Block
26730,Yes,No,3.9,110,Dessert Parlor,Ice Cream,200.0,Koramangala 4th Block
26731,No,No,3.5,7,Dessert Parlor,Ice Cream,200.0,Koramangala 4th Block
26732,No,No,3.4,10,Dessert Parlor,Ice Cream,300.0,Koramangala 4th Block
26733,Yes,No,3.4,7,Bakery,Bakery,400.0,Koramangala 4th Block
26734,Yes,No,3.8,86,Sweet Shop,Mithai,100.0,Koramangala 4th Block
26735,Yes,No,3.8,23,Dessert Parlor,Desserts,400.0,Koramangala 4th Block
26736,Yes,No,4.4,149,Takeaway,Beverages,350.0,Koramangala 4th Block
26737,Yes,No,3.9,28,Bakery,Bakery,500.0,Koramangala 4th Block
26738,Yes,No,3.5,33,Sweet Shop,Mithai,250.0,Koramangala 4th Block
26739,Yes,No,4.0,275,Cafe,Cafe,500.0,Koramangala 4th Block
26740,Yes,No,3.9,28,Dessert Parlor,Ice Cream,200.0,Koramangala 4th Block
26741,No,No,3.3,5,Takeaway,Bakery,500.0,Koramangala 4th Block
26743,No,No,4.0,128,Dessert Parlor,Ice Cream,200.0,Koramangala 4th Block
26744,No,No,3.5,10,Quick Bites,Juices,250.0,Koramangala 4th Block
26745,No,No,3.3,9,Quick Bites,Desserts,150.0,Koramangala 4th Block
26746,No,No,3.5,11,Takeaway,Desserts,300.0,Koramangala 4th Block
26747,No,No,3.4,5,Bakery,Bakery,300.0,Koramangala 4th Block
26748,No,No,4.0,40,Dessert Parlor,Desserts,300.0,Koramangala 4th Block
26749,No,No,3.8,38,Dessert Parlor,Ice Cream,400.0,Koramangala 4th Block
26750,No,No,2.9,12,Cafe,Cafe,500.0,Koramangala 4th Block
